UserID,Title,Rating,TitleRank
4498,What Lies Beneath (2000),5,1
4498,"Maltese Falcon, The (1941)",5,1
4498,Erin Brockovich (2000),5,1
4498,Brazil (1985),5,1
4498,"Hurricane, The (1999)",5,1
4498,Get Shorty (1995),5,1
4498,Forrest Gump (1994),5,1
4498,Center Stage (2000),5,1
4498,"Boat, The (Das Boot) (1981)",5,1
4498,Back to the Future (1985),5,1
4498,Elizabeth (1998),5,1
4498,Braveheart (1995),5,1
4498,Shakespeare in Love (1998),5,1
4498,Ghostbusters (1984),5,1
4498,"Sixth Sense, The (1999)",5,1
4498,Schindler's List (1993),5,1
4498,"Patriot, The (2000)",5,1
4498,Saving Private Ryan (1998),5,1
4498,Croupier (1998),5,1
4499,Heat (1995),5,1
4499,"Silence of the Lambs, The (1991)",5,1
4499,Casablanca (1942),5,1
4499,Dogma (1999),5,1
4499,Double Indemnity (1944),5,1
4499,"Spanish Prisoner, The (1997)",5,1
4499,Clerks (1994),5,1
4499,Hoop Dreams (1994),5,1
4499,Star Wars: Episode IV - A New Hope (1977),5,1
4499,Pulp Fiction (1994),5,1
4499,American Beauty (1999),5,1
4499,Fargo (1996),5,1
4499,Three Kings (1999),5,1
4499,"Dead Zone, The (1983)",5,1
4499,Paths of Glory (1957),5,1
4499,Star Wars: Episode V - The Empire Strikes Back (1980),5,1
4499,No Way Out (1987),5,1
4499,"Shawshank Redemption, The (1994)",5,1
4499,On the Waterfront (1954),5,1
4499,Forrest Gump (1994),5,1
4499,Seven (Se7en) (1995),5,1
4499,"Usual Suspects, The (1995)",5,1
4499,Apocalypse Now (1979),5,1
4499,GoodFellas (1990),5,1
4499,Glory (1989),5,1
4499,Chinatown (1974),5,1
4499,Being John Malkovich (1999),5,1
4499,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,1
4499,Field of Dreams (1989),5,1
4499,Sneakers (1992),5,1
4499,Bull Durham (1988),5,1
4499,American Pie (1999),5,1
4499,Die Hard (1988),5,1
4499,Schindler's List (1993),5,1
4499,Blade Runner (1982),5,1
4499,Saving Private Ryan (1998),5,1
4499,Reservoir Dogs (1992),5,1
4499,Glengarry Glen Ross (1992),5,1
4500,What Lies Beneath (2000),5,1
4500,"Patriot, The (2000)",5,1
4500,One Flew Over the Cuckoo's Nest (1975),4,3
4500,Man on the Moon (1999),4,3
4500,Galaxy Quest (1999),4,3
4500,"Talented Mr. Ripley, The (1999)",4,3
4500,Gladiator (2000),4,3
4500,Annie Hall (1977),4,3
4500,Being John Malkovich (1999),4,3
4500,"Perfect Storm, The (2000)",4,3
4501,Terminator 2: Judgment Day (1991),5,1
4501,Casablanca (1942),5,1
4501,"Name of the Rose, The (1986)",5,1
4501,Close Encounters of the Third Kind (1977),5,1
4501,Star Wars: Episode IV - A New Hope (1977),5,1
4501,American Beauty (1999),5,1
4501,Star Wars: Episode V - The Empire Strikes Back (1980),5,1
4501,Raiders of the Lost Ark (1981),5,1
4501,"Dark Crystal, The (1982)",5,1
4501,"Matrix, The (1999)",5,1
4501,Ferris Bueller's Day Off (1986),5,1
4501,"Good, The Bad and The Ugly, The (1966)",5,1
4501,"Clockwork Orange, A (1971)",5,1
4501,Star Wars: Episode VI - Return of the Jedi (1983),5,1
4501,Akira (1988),5,1
4501,Highlander (1986),5,1
4501,Heathers (1989),5,1
4501,Fast Times at Ridgemont High (1982),5,1
4501,Hard-Boiled (Lashou shentan) (1992),5,1
4501,"Rocky Horror Picture Show, The (1975)",5,1
4501,Star Trek: The Wrath of Khan (1982),5,1
4501,Ghostbusters (1984),5,1
4501,Blade Runner (1982),5,1
4501,"Fish Called Wanda, A (1988)",5,1
4502,Doctor Zhivago (1965),5,1
4502,Dances with Wolves (1990),5,1
4502,"Silence of the Lambs, The (1991)",5,1
4502,Drugstore Cowboy (1989),5,1
4502,Little Big Man (1970),5,1
4502,Private Parts (1997),5,1
4502,Giant (1956),5,1
4502,Christmas Vacation (1989),5,1
4502,Crash (1996),5,1
4502,It's a Wonderful Life (1946),5,1
4502,Hud (1963),5,1
4502,On Golden Pond (1981),5,1
4502,Deliverance (1972),5,1
4502,Fargo (1996),5,1
4502,Some Folks Call It a Sling Blade (1993),5,1
4502,Awakenings (1990),5,1
4502,"Shawshank Redemption, The (1994)",5,1
4502,Diner (1982),5,1
4502,Midnight Cowboy (1969),5,1
4502,"French Connection, The (1971)",5,1
4502,Rain Man (1988),5,1
4502,Body Heat (1981),5,1
4502,Days of Heaven (1978),5,1
4502,"Exorcist, The (1973)",5,1
4502,Apocalypse Now (1979),5,1
4502,Fight Club (1999),5,1
4502,Raging Bull (1980),5,1
4502,"Graduate, The (1967)",5,1
4502,"Bridge on the River Kwai, The (1957)",5,1
4502,Lifeboat (1944),5,1
4502,"Deer Hunter, The (1978)",5,1
4502,Unforgiven (1992),5,1
4502,Cool Hand Luke (1967),5,1
4502,My Bodyguard (1980),5,1
4502,Witness (1985),5,1
4502,Blood Simple (1984),5,1
4502,Butch Cassidy and the Sundance Kid (1969),5,1
4502,"Paris, Texas (1984)",5,1
4502,Sling Blade (1996),5,1
4502,"Elephant Man, The (1980)",5,1
4502,Young Guns (1988),5,1
4502,"Godfather, The (1972)",5,1
4502,Sid and Nancy (1986),5,1
4502,Good Will Hunting (1997),5,1
4502,Braveheart (1995),5,1
4502,Taxi Driver (1976),5,1
4502,Birdy (1984),5,1
4502,Breaking Away (1979),5,1
4502,"Brothers McMullen, The (1995)",5,1
4502,Old Yeller (1957),5,1
4502,"Brother from Another Planet, The (1984)",5,1
4502,Dumbo (1941),5,1
4502,Willy Wonka and the Chocolate Factory (1971),5,1
4502,Dune (1984),5,1
4503,All About My Mother (Todo Sobre Mi Madre) (1999),5,1
4503,Modern Times (1936),5,1
4503,"Green Mile, The (1999)",5,1
4503,Topsy-Turvy (1999),5,1
4503,"Talented Mr. Ripley, The (1999)",5,1
4503,Forrest Gump (1994),5,1
4503,Brief Encounter (1946),5,1
4503,Henry V (1989),5,1
4503,Annie Hall (1977),5,1
4503,Manhattan (1979),5,1
4503,"Graduate, The (1967)",5,1
4503,"Room with a View, A (1986)",5,1
4503,Frankenstein (1931),5,1
4503,On the Town (1949),5,1
4503,"Gold Rush, The (1925)",5,1
4503,Monsieur Verdoux (1947),5,1
4504,Pretty Woman (1990),5,1
4504,You've Got Mail (1998),5,1
4504,Raise the Titanic (1980),5,1
4504,Titanic (1953),5,1
4504,Star Wars: Episode IV - A New Hope (1977),5,1
4504,Top Gun (1986),5,1
4504,Ever After: A Cinderella Story (1998),5,1
4504,"Princess Bride, The (1987)",5,1
4504,"Chambermaid on the Titanic, The (1998)",5,1
4504,Army of Darkness (1993),5,1
4504,"Shining, The (1980)",5,1
4504,Independence Day (ID4) (1996),5,1
4504,"Mummy, The (1999)",5,1
4504,Puppet Master (1989),5,1
4504,Grease (1978),5,1
4504,Titanic (1997),5,1
4504,Deep Blue Sea (1999),5,1
4504,"Sixth Sense, The (1999)",5,1
4505,Dances with Wolves (1990),5,1
4505,"Silence of the Lambs, The (1991)",5,1
4505,Coma (1978),5,1
4505,Little Big Man (1970),5,1
4505,Absolute Power (1997),5,1
4505,Romancing the Stone (1984),5,1
4505,"Civil Action, A (1998)",5,1
4505,Close Encounters of the Third Kind (1977),5,1
4505,Legends of the Fall (1994),5,1
4505,Top Gun (1986),5,1
4505,Deliverance (1972),5,1
