UserID,Title,Rating,TitleRank
3102,Akira (1988),5,1
3102,"Thin Red Line, The (1998)",5,1
3102,Star Wars: Episode IV - A New Hope (1977),5,1
3102,Run Lola Run (Lola rennt) (1998),5,1
3102,American Beauty (1999),5,1
3102,"Sixth Sense, The (1999)",5,1
3102,Dune (1984),5,1
3103,"Big Sleep, The (1946)",5,1
3103,North by Northwest (1959),5,1
3103,All About My Mother (Todo Sobre Mi Madre) (1999),5,1
3103,Erin Brockovich (2000),5,1
3103,"Professional, The (a.k.a. Leon: The Professional) (1994)",5,1
3103,Anatomy of a Murder (1959),5,1
3103,Love and Death (1975),5,1
3103,Fargo (1996),5,1
3103,"Princess Bride, The (1987)",5,1
3103,Nashville (1975),5,1
3103,Jaws (1975),5,1
3103,"Bug's Life, A (1998)",5,1
3103,Magnolia (1999),5,1
3103,Searching for Bobby Fischer (1993),5,1
3103,Chicken Run (2000),5,1
3103,Sleeper (1973),5,1
3103,Bananas (1971),5,1
3103,Annie Hall (1977),5,1
3103,Platoon (1986),5,1
3103,Manhattan (1979),5,1
3104,Nikita (La Femme Nikita) (1990),5,1
3104,"Silence of the Lambs, The (1991)",5,1
3104,L.A. Confidential (1997),5,1
3104,Fargo (1996),5,1
3104,"Cell, The (2000)",5,1
3104,"Sixth Sense, The (1999)",5,1
3104,Gladiator (2000),5,1
3104,"Usual Suspects, The (1995)",5,1
3104,Psycho (1960),5,1
3104,Reservoir Dogs (1992),5,1
3104,"Terminator, The (1984)",5,1
3105,Terminator 2: Judgment Day (1991),5,1
3105,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,1
3105,Indiana Jones and the Last Crusade (1989),5,1
3105,"Wizard of Oz, The (1939)",5,1
3105,2001: A Space Odyssey (1968),5,1
3105,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",5,1
3105,"Christmas Story, A (1983)",5,1
3105,Invasion of the Body Snatchers (1956),5,1
3105,Close Encounters of the Third Kind (1977),5,1
3105,Star Wars: Episode IV - A New Hope (1977),5,1
3105,Monty Python and the Holy Grail (1974),5,1
3105,Blood Simple (1984),5,1
3105,Predator 2 (1990),5,1
3105,Forbidden Planet (1956),5,1
3105,Tron (1982),5,1
3105,Star Wars: Episode V - The Empire Strikes Back (1980),5,1
3105,Barbarella (1968),5,1
3105,Life Is Beautiful (La Vita � bella) (1997),5,1
3105,October Sky (1999),5,1
3105,Good Will Hunting (1997),5,1
3105,Logan's Run (1976),5,1
3105,Shakespeare in Love (1998),5,1
3105,Predator (1987),5,1
3105,"20,000 Leagues Under the Sea (1954)",5,1
3105,Die Hard (1988),5,1
3105,Aliens (1986),5,1
3105,Star Wars: Episode VI - Return of the Jedi (1983),5,1
3105,Alien (1979),5,1
3105,Blade Runner (1982),5,1
3105,Saving Private Ryan (1998),5,1
3105,Fantastic Voyage (1966),5,1
3106,Stand by Me (1986),5,1
3106,Meet the Parents (2000),5,1
3106,Requiem for a Dream (2000),5,1
3106,"Great Escape, The (1963)",5,1
3106,"Manchurian Candidate, The (1962)",5,1
3106,Arsenic and Old Lace (1944),5,1
3106,Heathers (1989),5,1
3106,Casablanca (1942),5,1
3106,"Maltese Falcon, The (1941)",5,1
3106,Gone with the Wind (1939),5,1
3106,Citizen Kane (1941),5,1
3106,All About Eve (1950),5,1
