UserID,Title,Rating,TitleRank
1561,"Purple Rose of Cairo, The (1985)",5,1
1561,Back to the Future (1985),5,1
1561,Raise the Red Lantern (1991),5,1
1561,Heathers (1989),5,1
1561,Vertigo (1958),5,1
1561,"Unbearable Lightness of Being, The (1988)",5,1
1561,Some Like It Hot (1959),5,1
1561,Kolya (1996),5,1
1561,My Fair Lady (1964),5,1
1561,Trainspotting (1996),5,1
1561,Gone with the Wind (1939),5,1
1561,Women on the Verge of a Nervous Breakdown (1988),5,1
1561,All About My Mother (Todo Sobre Mi Madre) (1999),5,1
1561,"Bicycle Thief, The (Ladri di biciclette) (1948)",5,1
1561,"Ice Storm, The (1997)",5,1
1561,Gattaca (1997),5,1
1561,"Joy Luck Club, The (1993)",5,1
1561,"Truman Show, The (1998)",5,1
1561,Eat Drink Man Woman (1994),5,1
1561,"Madness of King George, The (1994)",5,1
1561,"Streetcar Named Desire, A (1951)",5,1
1561,Pulp Fiction (1994),5,1
1561,American Beauty (1999),5,1
1561,When Harry Met Sally... (1989),5,1
1561,Manhattan Murder Mystery (1993),5,1
1561,Almost Famous (2000),5,1
1561,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",5,1
1561,Life Is Beautiful (La Vita � bella) (1997),5,1
1561,Elizabeth (1998),5,1
1561,Deconstructing Harry (1997),5,1
1561,"Talented Mr. Ripley, The (1999)",5,1
1561,Titanic (1997),5,1
1561,Wag the Dog (1997),5,1
1561,East-West (Est-ouest) (1999),5,1
1561,"Matrix, The (1999)",5,1
1561,There's Something About Mary (1998),5,1
1561,"Shawshank Redemption, The (1994)",5,1
1561,Election (1999),5,1
1561,Cabaret (1972),5,1
1561,Boys Don't Cry (1999),5,1
1561,"Sixth Sense, The (1999)",5,1
1561,Rain Man (1988),5,1
1561,Mary Poppins (1964),5,1
1561,Four Weddings and a Funeral (1994),5,1
1561,Dead Man Walking (1995),5,1
1561,Alice in Wonderland (1951),5,1
1561,Schindler's List (1993),5,1
1561,12 Angry Men (1957),5,1
1561,Fight Club (1999),5,1
1561,Amadeus (1984),5,1
1561,Victor/Victoria (1982),5,1
1561,Dancer in the Dark (2000),5,1
1561,Welcome to the Dollhouse (1995),5,1
1561,Manhattan (1979),5,1
1561,"Graduate, The (1967)",5,1
1562,Misery (1990),5,1
1562,"Blair Witch Project, The (1999)",5,1
1562,"Exorcist III, The (1990)",5,1
1563,Who Framed Roger Rabbit? (1988),5,1
1563,Being John Malkovich (1999),5,1
1563,"Big Sleep, The (1946)",5,1
1563,"Maltese Falcon, The (1941)",5,1
1563,Sleepy Hollow (1999),5,1
1563,Edward Scissorhands (1990),5,1
1563,"Midsummer Night's Dream, A (1999)",5,1
1563,Clerks (1994),5,1
1563,"Rocky Horror Picture Show, The (1975)",5,1
1563,High Fidelity (2000),5,1
1563,Jurassic Park (1993),5,1
1563,Almost Famous (2000),5,1
1563,Rosemary's Baby (1968),5,1
1563,Magnolia (1999),5,1
1563,Desperately Seeking Susan (1985),5,1
1563,Man on the Moon (1999),5,1
1563,"Talented Mr. Ripley, The (1999)",5,1
1563,Braveheart (1995),5,1
1563,Rushmore (1998),5,1
1563,Shakespeare in Love (1998),5,1
1563,Diner (1982),5,1
1563,Dick (1999),5,1
1563,Out of Africa (1985),5,1
1563,"Sound of Music, The (1965)",5,1
1563,Restoration (1995),5,1
1563,Psycho (1960),5,1
1563,Saving Private Ryan (1998),5,1
1563,Bringing Out the Dead (1999),5,1
1564,Terminator 2: Judgment Day (1991),5,1
1564,Independence Day (ID4) (1996),5,1
1564,"Cup, The (Ph�rpa) (1999)",5,1
1564,High Fidelity (2000),5,1
1564,Run Lola Run (Lola rennt) (1998),5,1
1564,"Fugitive, The (1993)",5,1
1564,"Tao of Steve, The (2000)",5,1
1564,Almost Famous (2000),5,1
1564,Face/Off (1997),5,1
1564,Men in Black (1997),5,1
1564,"Matrix, The (1999)",5,1
1565,Being John Malkovich (1999),5,1
1565,Night on Earth (1991),5,1
1565,What About Bob? (1991),5,1
1565,Life Is Beautiful (La Vita � bella) (1997),5,1
1565,Sweet and Lowdown (1999),5,1
1566,Patton (1970),5,1
1566,"Longest Day, The (1962)",5,1
1566,Ridicule (1996),5,1
1566,"Godfather, The (1972)",5,1
1566,October Sky (1999),5,1
1566,"Godfather: Part II, The (1974)",5,1
1567,"Bridge on the River Kwai, The (1957)",5,1
1567,8 1/2 (1963),5,1
1567,Chinatown (1974),5,1
1567,"Day the Earth Stood Still, The (1951)",5,1
1567,M (1931),5,1
1567,Out of the Past (1947),5,1
1567,"Manchurian Candidate, The (1962)",5,1
1567,Drugstore Cowboy (1989),5,1
1567,Cool Hand Luke (1967),5,1
1567,2001: A Space Odyssey (1968),5,1
